Año;DEPARTAMENTO;PROVINCIA;CENTRO POBLADO;COBERTURA RADIO;FRECUENCIA DE RADIO;INGRESO ANUAL;GASTOS ANUALES;VIA DE ACCESO;MEDIO DE TRANSPORTE
2023;LORETO;LORETO;SAN REGIS;1;RADIO INSPIRACION 98.1 FM;63264;63264;VIA FLUVIAL; 
2023;LORETO;LORETO;NACIENTE DEL AMAZONAS;1;RADIO INSPIRACION 98.1 FM;63264;63264; ;MOTOCARGA
2023;LORETO;MARISCAL RAMON CASTILLA;CUSHILLO COCHA;2; ;48000;48000; ;MOTO LINEAL
2023;LORETO;MARISCAL RAMON CASTILLA;CHIMBOTE;2; ;48000;48000;VIA FLUVIAL; 
2023;LORETO;REQUENA;OBRERO;2; ; ; ; ;A PIE
2023;LORETO;UCAYALI;ROABOYA MESTIZA;1;RADIO FEROZ 98.9 FM; ; ;VIA FLUVIAL; 
2023;LORETO;UCAYALI;TIERRA BLANCA;2; ; ; ; ;MOTO LINEAL
2023;LORETO;UCAYALI;PAOYHAN;1;RADIO FEROZ 98.9 FM; ; ;VIA FLUVIAL; 
2023;LORETO;UCAYALI;LA PEDRERA;1;RPP 89.7 FM; ; ;VIA FLUVIAL; 
2023;LORETO;UCAYALI;JUANCITO;1;LA VOZ DE LA SELVA 93.9 FM; ; ;VIA FLUVIAL; 
2023;LORETO;UCAYALI;SAMAN;2; ; ; ;VIA FLUVIAL; 
2023;LORETO;UCAYALI;NUEVO LORETO;2; ; ; ; ; 
2023;MADRE DE DIOS;TAMBOPATA;MAVILA;2; ; ; ; ;COMBI
2023;MADRE DE DIOS;TAMBOPATA;SANTA ROSA;2; ;42000;1800; ; 
2023;MADRE DE DIOS;TAMBOPATA;LA JOYA;2; ; ; ; ;MOTO LINEAL
2023;MADRE DE DIOS;TAMBOPATA;ALEGRIA;2; ; ; ; ; 
2023;MADRE DE DIOS;MANU;SAN JUAN GRANDE;2; ; ;42000; ; 
2023;MADRE DE DIOS;MANU;CHOQUE;1;ANTENA SUR 89.7 FM;25000;25000;VIA FLUVIAL; 
2023;MADRE DE DIOS;MANU;CAYCHIHUE BARRACA;2; ; ;30000; ; 
2023;MADRE DE DIOS;MANU;PUKIRI;2; ; ;13300; ; 
2023;MADRE DE DIOS;MANU;CAYCHIWE ALTO Y QUEBRADAS NUEVA;2; ;30000;30000; ; 
2023;MADRE DE DIOS;TAHUAMANU;ALERTA;2; ; ; ; ;MOTO LINEAL
2023;MOQUEGUA;MARISCAL NIETO;MUYLAQUE;1;AMERICANA 95.7; ; ; ; 
2023;MOQUEGUA;MARISCAL NIETO;CAMBRUNE;1;RADIO POSITIVA;49800;49800; ;A PIE
2023;MOQUEGUA;MARISCAL NIETO;LOS ANGELES;1;RADIO AMERICANA 95.7 FM; ;35000; ;COMBI
2023;MOQUEGUA;MARISCAL NIETO;PUEBLO NUEVO SAN CRISTOBAL;2; ; ; ; ;COMBI
2023;MOQUEGUA;MARISCAL NIETO;YACANGO;1;RADIO AMERICANA 95.7 FM;208878;240495; ;A PIE
2023;MOQUEGUA;MARISCAL NIETO;ARUNTAYA;1;RADIO ONDA SUR 640AM; ; ; ; 
2023;MOQUEGUA;MARISCAL NIETO;SAN FRANCISCO;1;AMERICANA 95.7;19550;270600; ;COMBI
2023;MOQUEGUA;MARISCAL NIETO;SACUAYA;1;RADIO POSITIVA 90.5; ;860; ;COMBI
2023;MOQUEGUA;MARISCAL NIETO;TITIRE;1;RADIO AMERICANA 95.7; ; ; ; 
2023;MOQUEGUA;MARISCAL NIETO;CHEN CHEN;1;RADIO AMERICANA 95.70;196800;311461; ;COMBI
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;YALAGUA;1;RADIO SANTA CRUZ; ; ; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;SALINAS MOCHE;2; ; ; ; ;MOTO LINEAL
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;TASSA;1;RADIO SANTA CRUZ; ; ; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;SAN PEDRO DE CAMATA;2; ; ; ; ;MOTO LINEAL
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;YALAQUE;1;FRECUENCIA 103.9FM; ; ; ;MOTO LINEAL
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;SANTA CRUZ DE OYO OYO;2; ; ; ; ;COMBI
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;ANASCAPA;2; ; ; ; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;VILLA SACOHAYA;2; ; ; ; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;SAN JUAN DE YANAHUARA;2; ; ; ; ;A PIE
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;LUCCO;1;RADIO AMERICANA; ; ; ;MOTO LINEAL
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINSACHATA;1;RADIO NACIONAL; ; ; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;CHAJE;1;RADIO PROGRAMAS DEL PERU; ;1500; ; 
2023;MOQUEGUA;GENERAL SANCHEZ CERRO;SAN PEDRO DE MAYCUNACA;1;RADIO MUNICIPAL DE ICHUÑA; ; ; ;A PIE
2023;PASCO;PASCO;QUIPARACRA;2; ;15600;156000; ;MOTO LINEAL
2023;PASCO;PASCO;CHIPA;2; ;16800;16800; ; 
2023;PASCO;PASCO;BELLAVISTA;2; ;24000; ; ; 
2023;PASCO;PASCO;SAN AGUSTIN DE HUAYCHAO;1;LA NUEVA FM 96.5 FM;12000;12000; ; 
2023;PASCO;PASCO;SHELBY;2; ;11400;10800; ; 
2023;PASCO;PASCO;PARAGSHA;2; ;53000;144; ; 
2023;PASCO;PASCO;LOS ANDES DE PUCARA;1;RPP;12000;12000; ; 
2023;PASCO;PASCO;COLQUIJIRCA;2; ;2700;2700; ; 
2023;PASCO;PASCO;SAN JUAN DE MILPO;2; ; ;100; ; 
2023;PASCO;PASCO;HUALLAMAYO;1;LA VOZ DE DIOS;30; ; ; 
2023;PASCO;PASCO;LA VICTORIA;2; ; ; ; ; 
2023;PASCO;PASCO;CHUPACA;1;105.9;2300;27600; ; 
2023;PASCO;PASCO;AUQUIMARCA;2; ; ;26400; ; 
2023;PASCO;PASCO;COCHAMARCA;2; ;8550;540; ; 
2023;PASCO;PASCO;QUIULACOCHA;2; ;15960;24350; ; 
2023;PASCO;PASCO;LA QUINUA;1;CORPORACION 96.1 FM;27600;27600; ; 
2023;PASCO;PASCO;MACHCAN;2; ;15600;15600; ;A PIE
2023;PASCO;PASCO;CAJAMARQUILLA;1;RADIO CAJAMARQUILLA;24000;24000; ; 
2023;PASCO;PASCO;SACRA FAMILIA;1;RADIO CORPORACION;1030;1030; ; 
2023;PASCO;PASCO;CHINCHAN;2; ;21600;21600; ;A PIE
2023;PASCO;PASCO;ACOPALCA;2; ;27000;27000; ; 
2023;PASCO;PASCO;JUNIPALCA;2; ;15600;15600; ; 
2023;PASCO;PASCO;SAN JUAN DE YANACACHI;2; ;19000;19200; ; 
2023;PASCO;PASCO;ANASQUIZQUE;2; ;27600;27600; ; 
2023;PASCO;PASCO;CANCHACUCHO;1;RADIO ORO HUAYLLAY 100.5 FM;15000;15000; ; 
2023;PASCO;PASCO;SAN PEDRO DE MISHARAN;2; ;19200;19200; ;A PIE
2023;PASCO;PASCO;COCHACHARAO;1;ALTURA; ; ; ; 
2023;PASCO;PASCO;SAN FRANCISCO;1;LA VOZ PAUCARTAMBO;26400;26400; ;MOTO TAXI
2023;PASCO;PASCO;SAN FRANCISCO DE PUCURHUAY;2; ;19200;19000; ; 
2023;PASCO;PASCO;LA MERCED DE JARRIA;2; ;21600;21600; ; 
2023;PASCO;PASCO;SOCORRO;2; ; ; ; ; 
2023;PASCO;PASCO;LUCMA;2; ;12000;12000; ; 
2023;PASCO;PASCO;SAN ANTONIO DE SUNEC;2; ;19200;19200; ; 
2023;PASCO;PASCO;SAN GREGORIO DE HUAMANMARCA;2; ;19200;19200; ;A PIE
2023;PASCO;PASCO;UNION PORVENIR;1;ESTUDIO 98;13200; ; ;MOTO LINEAL
2023;PASCO;PASCO;ACOBAMBA;2; ;18000;12000; ;MOTO TAXI
2023;PASCO;DANIEL ALCIDES CARRION;ROCCO;1;RADIO SEMBRADOR 101.9 FM;24000;24000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;TAMBOPAMPA;2; ;24000;13300; ; 
2023;PASCO;DANIEL ALCIDES CARRION;ANTAPIRCA;2; ;27600;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;UCHUMARCA;2; ;24;24000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE RAGAN;1;CUMBRE DE PASCO;29400; ; ; 
2023;PASCO;DANIEL ALCIDES CARRION;CHANGO;1;ALTURA;17600;17600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;INDEPENDENCIA;2; ; ;1200; ; 
2023;PASCO;DANIEL ALCIDES CARRION;TANGOR;1;RADIO SEMBRADOR 95.90 FM; ; ; ; 
2023;PASCO;DANIEL ALCIDES CARRION;OCHO DE DICIEMBRE;1;RADIO ALTURA 90.9 AM;3600;2600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SANTIAGO PAMPA;2; ;24000; ; ; 
2023;PASCO;DANIEL ALCIDES CARRION;TACTAYOC;2; ;27600;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SAN CRISTOBAL DE CHAUPIMARCA;2; ; ; ; ; 
2023;PASCO;DANIEL ALCIDES CARRION;POMAYAROS;2; ;24000; ; ; 
2023;PASCO;DANIEL ALCIDES CARRION;POCOBAMBA;1;RADIO SANTA ANA 101.3 FM;31200;31200; ; 
2023;PASCO;DANIEL ALCIDES CARRION;HUAYO;2; ;27600;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;CHIPIPATA;2; ;24000;32000; ;MOTO LINEAL
2023;PASCO;DANIEL ALCIDES CARRION;CHINCHE YANAHUANCA;2; ;2000;24000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;VIRGEN DEL ROSARIO DE PAMPANIA;2; ;27600;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SANTA ROSA DE CHORA;2; ; ;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SAN MIGUEL DE CUCHIS;1;RADIO SEMBRADOR 101.9;9600;4600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;HUARAUTAMBO;2; ;24000;24000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SANTISIMA TRINIDAD VILLO;2; ;24000;19000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;HUAYLASJIRCA;2; ;24000;2000; ; 
2023;PASCO;DANIEL ALCIDES CARRION;JUCLACANCHA;1;101.3;24300;24300; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SAN JUAN DE YANACOCHA;2; ;24000;24750; ; 
2023;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE CUYAGHUAYIN;2; ;27600;27600; ; 
2023;PASCO;DANIEL ALCIDES CARRION;VILLA CORAZON DE JESUS;2; ;30000;30000; ; 
2023;PASCO;OXAPAMPA;SAN JUAN DE CACAZU;2; ;27600;55200; ; 
2023;PASCO;OXAPAMPA;SAN MIGUEL DE ENEÑAS;2; ;43500;43500; ;MOTO TAXI
2023;PASCO;OXAPAMPA;PUENTE PAUCARTAMBO;2; ;27600;27000; ; 
2023;PASCO;OXAPAMPA;7 DE JUNIO;1;RADIO MUNICIPAL 106.3 FM;26400;26400; ; 
2023;PASCO;OXAPAMPA;MALLAMPAMPA;2; ;74484;74484; ;COMBI
2023;PASCO;OXAPAMPA;SAN CRISTOBAL;2; ;55200;55200; ; 
2023;PASCO;OXAPAMPA;QUILLAZU-PROGRESO;1;LA VOZ DE OXAPAMPA 101.5 FM;99000;114220; ;MOTO LINEAL
2023;PASCO;OXAPAMPA;ALTO PALCAZU;2; ;54000;54000; ; 
2023;PASCO;OXAPAMPA;ASHANINKA SAN PABLO;1;98.3 FM;29700;2475; ; 
2023;PASCO;OXAPAMPA;UNION SIRIA;2; ;59400;59400; ;MOTO TAXI
2023;PASCO;OXAPAMPA;LORENCILLO I;1;RADIO SENSACION 98.7 FM;29700;29700; ;MOTOCARGA
2023;PASCO;OXAPAMPA;ORELLANA;2; ;57683;70486; ;MOTOCARGA
2023;PASCO;OXAPAMPA;MAYRO;2; ;55200;55200; ;MOTOCARGA
2023;PASCO;OXAPAMPA;PLATANILLO DE SHIMAKI;2; ;55200;55200; ; 
2023;PASCO;OXAPAMPA;VALLE NAZARATEGUI;1;RADIO MONTANA 99.9 FM;62400;62400; ; 
2023;PASCO;OXAPAMPA;TSIROTSI MAYNI - SAN FRANCISCO DE CAHUAPANAS;2; ;61800;60800; ; 
2023;PASCO;OXAPAMPA;SHIRINGAMAZU;2; ;21600;21500; ; 
2023;PIURA;PIURA;CHATITO;2; ;141420;141420; ;MOTO TAXI
2023;PIURA;PIURA;CRUCETA;2; ;353256;353256; ; 
2023;PIURA;PIURA;LA PEÑITA;1;RADIO STUDIO SATELITE 99.5 FM;272046;272046; ; 
2023;PIURA;PIURA;VALLE DE LOS INCAS;1;RPP 103.3 FM;404136;404136; ;MOTO LINEAL
2023;PIURA;PIURA;CHIPILLICO;1;RADIO LA RUTA 98.5 FM;261216;261216; ;MOTO LINEAL
2023;PIURA;PIURA;SAN MARTIN CP3;1;RADIO FRECUENCIA 100 FM 100.5;293616;29616; ;MOTO TAXI
2023;PIURA;PIURA;TEJEDORES;1;RADIO LA MEJOR 91.7 FM;232032;232032; ;MOTO TAXI
2023;PIURA;PIURA;CASAGRANDE;2; ;150240;150240; ;MOTO TAXI
2023;PIURA;PIURA;VILLA PEDREGAL GRANDE;1;RADIO NOVA 94.5 FM;189210;189210; ;MOTO TAXI
2023;PIURA;PIURA;ALMIRANTE GRAU;2; ;167952;161262; ;MOTO TAXI
2023;PIURA;PIURA;PEDREGAL;1;RADIO CUTIVALU SENAL 107.9 FM;227256;227256; ;MOTO TAXI
2023;PIURA;PIURA;MALINGAS;1;LA PIONERA 94.1;180060;111800; ;MOTO LINEAL
2023;PIURA;PIURA;SANTA ANA - MARGEN IZQUIERDA DEL RIO PIURA;2; ;208800;208799; ; 
2023;PIURA;PIURA;LOCUTO Y ANEXOS - MARGEN IZQUIERDA DEL RIO PIURA;1;RADIO FRECUENCIA 100 FM - 100.5;191964;191964; ;MOTO TAXI
2023;PIURA;PIURA;VILLA VICHAYAL;1;LA KARIBEÑA 94.9 FM;126552;126552; ;MOTO TAXI
2023;PIURA;PIURA;PALOMINOS;1;RADIO LA EXITOSA 95.5 FM;226836;226836; ;MOTO TAXI
2023;PIURA;PIURA;NARIHUALA;1;EXITOSA 95.5 FM;126666;126666; ;MOTO TAXI
2023;PIURA;PIURA;19 DE AGOSTO;1;RADIO SAN JOSE 106.1 FM;202956;202956; ;MOTO TAXI
2023;PIURA;PIURA;LOS CANIZALES;1;RADIO SAN JOSE 106.1 FM;116640;116640; ;MOTO TAXI
2023;PIURA;AYABACA;MATALACAS;2; ;58125;58125; ; 
2023;PIURA;AYABACA;LAGUNAS DE SAN PABLO;2; ;58125;58125; ;MOTO LINEAL
2023;PIURA;AYABACA;OXAHUAY;1;RADIO AYABACA 99.9 FM;270000;27000; ;MOTO LINEAL
2023;PIURA;AYABACA;CURILCAS;2; ;58125;58125; ; 
2023;PIURA;AYABACA;SAN JORGE;2; ;55200;55200; ; 
2023;PIURA;AYABACA;BELLAVISTA DE CACHIACO;2; ;27600;27600; ; 
2023;PIURA;AYABACA;MESETA ANDINA PECHUQUIZ;2; ;55200;55200; ; 
2023;PIURA;AYABACA;CUMBICUS ALTO;1;RADIO LA GRANDE 90.3 FM;31200;31200; ; 
2023;PIURA;AYABACA;TIERRA COLORADA;2; ;83325;83325; ; 
2023;PIURA;AYABACA;PALO BLANCO;2; ;58125;58125; ; 
2023;PIURA;AYABACA;SANTA ROSA;2; ;58125;58125; ; 
2023;PIURA;AYABACA;EL TOLDO;2; ;25000;25000; ; 
2023;PIURA;AYABACA;COLETAS;1;RADIO PROGRAMAS DEL PERU 103.3 FM;58000;9900; ; 
2023;PIURA;AYABACA;SILAHUA;1;RADIO IDEAL 1330 AM;49000;49000; ; 
2023;PIURA;HUANCABAMBA;LOS RANCHOS;2; ;48000;48000; ; 
2023;PIURA;HUANCABAMBA;EL CARMEN;2; ;12000;12000; ; 
2023;PIURA;HUANCABAMBA;LIMON DE PORCUYA;2; ;228000;227998; ; 
2023;PIURA;HUANCABAMBA;SALALA;2; ;12000;12000; ; 
2023;PIURA;HUANCABAMBA;TALANEO;1;RADIO SUPER HECHICERA 92.3 FM;20000;20000; ; 
2023;PIURA;HUANCABAMBA;EL HIGUERON;2; ;24000;24000; ; 
2023;PIURA;HUANCABAMBA;COYONA;2; ;37400;37400; ; 
2023;PIURA;HUANCABAMBA;JUZGARA;1;RADIO LASER STAR 99.3 FM;42000;42000; ;MOTO LINEAL
2023;PIURA;HUANCABAMBA;NUEVO SAN MARTIN;2; ;125400;125400; ; 
2023;PIURA;HUANCABAMBA;RODEOPAMPA;1;RADIO LA VOZ DEL CAMPESINO;69600;69600; ; 
2023;PIURA;HUANCABAMBA;VALLE NOR PACIFICO TUNAS;1;RADIO HUARMACA;36750;36750; ; 
2023;PIURA;HUANCABAMBA;SUCCHIRCA;1;LA VOZ DEL CAMPESINO 91.1 FM;69600;69600; ; 
2023;PIURA;HUANCABAMBA;SECTOR I FUNDO LA TIZA - SEDE LA LOMA;1;RADIO HUARMACA 98.1 FM;69000;69000; ;MOTO LINEAL
2023;PIURA;HUANCABAMBA;HINTON;1;RADIO HUARMACA 98.1 FM;69600;69600; ; 
2023;PIURA;HUANCABAMBA;MITUPAMPA;2; ;39600;39600; ;MOTO TAXI
2023;PIURA;HUANCABAMBA;SANTA TERESA;2; ;936000;93000; ;MOTO TAXI
2023;PIURA;HUANCABAMBA;TULUCE;2; ;11000;11000; ; 
2023;PIURA;MORROPON;PACCHA;2; ;36260;36260; ; 
2023;PIURA;MORROPON;PAMBARUMBE;1;RADIO ANDINA 89.1 FM;6000;6000; ; 
2023;PIURA;MORROPON;SANTIAGO;1;RADIO PROGRAMAS DEL PERU 89.7 FM;64026;64026; ; 
2023;PIURA;MORROPON;CULEBREROS;2; ;36600;36600; ;MOTO LINEAL
2023;PIURA;MORROPON;PUEBLO NUEVO DE MARAY;1;RADIO PROGRAMAS DEL PERU;36600;36600; ; 
2023;PIURA;MORROPON;TAMBOYA;2; ;67900;67900; ; 
2023;PIURA;MORROPON;SILAHUA;2; ;57600;57600; ; 
2023;PIURA;MORROPON;CRUZ PAMPA YAPATERA;1;LA BUENAZA 92.5 FM;42400;42400; ;MOTO TAXI
2023;PIURA;MORROPON;SAN PEDRO;2; ;30000;30000; ;MOTO TAXI
2023;PIURA;MORROPON;BATANES;1;LA BUENAZA 93.3 FM;50100;50100; ;MOTO TAXI
2023;PIURA;MORROPON;TALANDRACAS;2; ;30000;30000; ;MOTO TAXI
2023;PIURA;MORROPON;SIMIRIS;1;RADIO ANDINA 95.9 FM;55000;55000; ; 
2023;PIURA;MORROPON;LAYNAS;2; ;57600;57600; ;MOTO TAXI
2023;PIURA;MORROPON;CHOCO;2; ;28800;28800; ; 
2023;PIURA;MORROPON;MALACASI;2; ;57600;57600; ;MOTO TAXI
2023;PIURA;MORROPON;VILLA VICUS;2; ;32400;32400; ;MOTO TAXI
2023;PIURA;MORROPON;LA ENCANTADA;1;RADIO LA BUENAZA;2500;30000; ;MOTO TAXI
2023;PIURA;PAITA;VIVIATE;1;RADIO EXITOSA 95.5 FM;220269;220269; ;MOTO TAXI
2023;PIURA;PAITA;SAN LUCAS DE COLAN;1;RADIO EXITOSA PIURA 90.7 FM;240000;240000; ; 
2023;PIURA;PAITA;LA ISLILLA;2; ;180000;180000; ; 
2023;PIURA;PAITA;LA TORTUGA;1;CUTIVALÚ  107.9 FM;180000;180000; ;MOTO LINEAL
2023;PIURA;PAITA;MIRAMAR;1;RADIO RPP;179000;179000; ;MOTO TAXI
2023;PIURA;PAITA;YACILA;1;RADIO PROGRAMA DEL PERU;180000;180000; ; 
2023;PIURA;SULLANA;JIBITO;1;RADIO NUEVA Q;78000;78000; ; 
2023;PIURA;SULLANA;MONTE LIMA;1;RADIO BRAVA;20000;20000; ;MOTO TAXI
2023;PIURA;SULLANA;VILLA HUANGALÁ;2; ; ; ; ; 
2023;PIURA;SULLANA;SANTA CRUZ;1;RADIO ANTENA 10 88.9 FM; ; ; ;MOTO TAXI
2023;PIURA;SECHURA;SAN CLEMENTE;2; ;94009;94009; ;MOTO TAXI
2023;PIURA;SECHURA;PARACHIQUE-LA BOCANA;1;RADIO OCEANICA 101.5 FM;60000;60000; ; 
2023;PIURA;SECHURA;CHEPITO;2; ;96000;96000; ;MOTO TAXI
2023;PIURA;SECHURA;VILLA LETIRA - BECARA;1;RADIO GIRASOL 99.5 FM;93400;93400; ;MOTO TAXI
2023;PUNO;PUNO;COCHIRAYA;2; ;26400;26400; ; 
2023;PUNO;PUNO;HUAYRAPATA;1;RADIO ONDA AZUL 640 AM; ; ; ;COMBI
2023;PUNO;PUNO;LLACHON;1;RADIO PACHAMAMA 850 AM;36960;36960; ; 
2023;PUNO;PUNO;SUCASCO;1;PACHAMAMA;25200;25200; ;MOTO LINEAL
2023;PUNO;PUNO;AMPARANI;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;PUNO;MARCA ESQUEÑA;1;ONDA AZUL;27600;27600; ; 
2023;PUNO;PUNO;THUNUHUAYA;2; ;27600;27600; ; 
2023;PUNO;PUNO;SORAZA;1;PACHAMAMA;19200;19200; ;MOTO LINEAL
2023;PUNO;PUNO;CARUCAYA; ; ; ; ; ; 
2023;PUNO;PUNO;TITILACA;2; ;29700;29700; ; 
2023;PUNO;PUNO;INCHUPALLA; ; ; ; ; ; 
2023;PUNO;PUNO;JAYU - JAYU;2; ;26960;26960; ;MOTO LINEAL
2023;PUNO;PUNO;TOTORANI;1;ONDA AZUL  640 AM;27600;27600; ; 
2023;PUNO;PUNO;PICHACANI;1;RADIO ONDA AZUL 640 AM; ; ; ; 
2023;PUNO;PUNO;CARITAMAYA;1;ONDA AZUL 640 AM;27600;27600; ;MOTOCARGA
2023;PUNO;PUNO;CHANCACHI; ; ; ; ; ; 
2023;PUNO;PUNO;PERKA;2; ;27400;27400; ; 
2023;PUNO;PUNO;COCOSANI;2; ;27600;27600; ; 
2023;PUNO;PUNO;CCOTOS;1;LA DECANA RADIO JULIACA  90.9 AM; ; ; ;MOTO TAXI
2023;PUNO;PUNO;SANTA ROSA DE YANAQUE;1;ONDA AZUL 640 FM;27600;27600; ; 
2023;PUNO;PUNO;ISAÑURA; ; ; ; ; ; 
2023;PUNO;PUNO;YAPURA; ; ; ; ; ; 
2023;PUNO;PUNO;VILLA SOCCA;1;RADIO PACHAMAMA 850 AM;27600;27600; ;COMBI
2023;PUNO;PUNO;CULTA;2; ;27600;27600; ; 
2023;PUNO;PUNO;AYRUMAS - CARUMAS;1;RADIO ONDA AZUL;27600;27600; ;MOTO LINEAL
2023;PUNO;PUNO;ICHU;2; ; ;14400; ; 
2023;PUNO;PUNO;SACUYO;1;RADIO ONDA AZUL 640 AM;21300;21300; ;MOTO LINEAL
2023;PUNO;PUNO;HUARIJUYO;2; ;29700;29700; ;COMBI
2023;PUNO;PUNO;PARINA;1;REDIO ONDA AZUL 640 AM;27600;27600; ; 
2023;PUNO;PUNO;ALTO PUNO;1;ONDA AZUL 95.7 FM;74400;74400; ; 
2023;PUNO;PUNO;PALLALLA;1;RADIO ONDA AZUL 640 AM;29700;29700; ; 
2023;PUNO;PUNO;SAN JOSE DE CACHIPASCANA;2; ;15600;15600; ; 
2023;PUNO;PUNO;LUQUINA GRANDE;2; ;26400;26400; ; 
2023;PUNO;PUNO;ISLA TAQUILE;2; ;27600;27600;VIA LACUSTRE; 
2023;PUNO;PUNO;JAYLLIHUAYA;1;RADIO ONDA AZUL;548252;548252; ; 
2023;PUNO;PUNO;SALCEDO;1;LA EXITOSA 95.5 FM;74400;826024; ; 
2023;PUNO;PUNO;VILLA DE CCOTA;1;ONDA AZUL 95.7 FM;2200;2200; ;MOTO LINEAL
2023;PUNO;PUNO;COLLACACHI;1;RADIO PACHAMAMA 850AM;26400;26400; ; 
2023;PUNO;PUNO;CCOPAMAYA;1;RADIO ONDA AZUL;27600;27600; ; 
2023;PUNO;PUNO;LLUNGO; ; ; ; ; ; 
2023;PUNO;PUNO;TURISTICA DE UROS CHULLUNI;2; ;233750;10200; ; 
2023;PUNO;PUNO;CARATA;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;PUNO;JOCHI SAN FRANCISCO;1;RADIO PACHAMAMA 850 AM;38124;18000; ;MOTO LINEAL
2023;PUNO;PUNO;ESCALLANI;1;ONDA AZUL; ; ; ; 
2023;PUNO;PUNO;ISLA ISCATA; ; ; ; ; ; 
2023;PUNO;PUNO;INKASAMAWI;1;RADIO PACHAMAMA;26400;26400; ; 
2023;PUNO;PUNO;CARI CARI;1;RADIO ONDA AZUL 640 AM;15600;15600; ;MOTO LINEAL
2023;PUNO;PUNO;CIUDAD NUEVA;1;RADIO ONDA AZUL AM;27600;27600; ; 
2023;PUNO;PUNO;COLLANA; ; ; ; ; ; 
2023;PUNO;PUNO;VILUYO;2; ;38024;38024; ;MOTO LINEAL
2023;PUNO;PUNO;ALTO ALIANZA;1;RADIO HONDA AZUL 640 AM; ; ; ;MOTO LINEAL
2023;PUNO;PUNO;QUELCA;1;RADIO PACHAMAMA 850 AM;18400;18400; ; 
2023;PUNO;PUNO;PUCARA TAIPICIRCA;1;RADIO ONDA AZUL;27600;27600; ; 
2023;PUNO;PUNO;PUEBLO NUEVO CUSINI;1;ONDA AZUL 97AM;27500;27500; ;COMBI
2023;PUNO;PUNO;VILLA JACHACACHI;2; ;27600;27600; ; 
2023;PUNO;PUNO;SAN JOSE DE PRINCIPIO SANTA CRUZ;1;RADIO LA DECANA DE JULIACA;19500;25200; ;MOTO LINEAL
2023;PUNO;PUNO;SAN JUAN DE MACHACMARCA;1;RADIO PACHAMAMA 850 AM;12000;12000; ;MOTO LINEAL
2023;PUNO;PUNO;TURISTICO UMAYO SILLUSTANI; ; ; ; ; ; 
2023;PUNO;PUNO;CAMACANI;2; ;29700;29700; ; 
2023;PUNO;PUNO;HILATA SAN JUAN YAMOCCO;1;RADIO PACHAMAMA 850 AM; ; ; ; 
2023;PUNO;PUNO;THUNCO;2; ;26400;26400; ; 
2023;PUNO;PUNO;AGUAS CALIENTES;1;RADIO ONDA AZUL 640AM;27600;27600; ;MOTO LINEAL
2023;PUNO;PUNO;HUACCOCHULLO-JATUCACHI;2; ;38024;38024; ; 
2023;PUNO;PUNO;CHARAMAYA;1;ONDA AZUL;15600;15600; ; 
2023;PUNO;PUNO;JILATAMARCA RIO BLANCO;2; ;27600;27600; ; 
2023;PUNO;PUNO;SANTA BARBARA DE MORO;2; ;26400;26400; ;MOTO LINEAL
2023;PUNO;PUNO;TACASAYA;1;RADIO ONDA AZUL 640 AM, RADIO PACHAMA;27600;27600; ; 
2023;PUNO;PUNO;CCOPAQUIRA;1;ONDA AZUL AM;27600;27600; ;MOTO LINEAL
2023;PUNO;AZANGARO;SAYTOCOCHA;1;PACHAMAMA RADIO 850 AM;12600;12600; ;BICICLETA
2023;PUNO;AZANGARO;CARMEN CCATO PATA;1;RADIO JULIACA 90.9 FM; ; ; ;MOTO LINEAL
2023;PUNO;AZANGARO;MUNI GRANDE;1;RADIO SAN ISIDRO 720 AM;36000;36000; ;MOTO LINEAL
